Transaction_ID,Date,Customer_ID,Product_Category,Product,Price,Quantity,Shipping_Cost,Discount,Profit
340,2024-05-05,6982,Sports,Shoes,,3,30.22,0.14,20.53
341,2024-05-06,5853,Sports,Shoes,279.48,4,43.98,0.18,100.6
342,2024-05-07,9146,Beauty,Washing Machine,589.67,4,44.73,0.11,186.48
343,2024-05-08,8736,Sports,Washing Machine,297.97,2,8.15,0.14,243.36
344,2024-05-09,8769,Fashion,Smartphone,1624.35,4,23.86,0.01,231.21
345,2024-05-10,5574,Beauty,Smartphone,453.07,3,31.24,0.39,208.16
346,2024-05-11,8261,Fashion,Sofa,1437.63,1,11.62,0.25,88.5
347,2024-05-12,6148,Fashion,Sofa,1887.16,2,39.44,0.2,10.36
348,2024-05-13,6715,Home Decor,Sofa,1060.27,4,38.49,0.15,41.56
349,2024-05-14,9777,Beauty,Sofa,1084.66,2,45.65,0.22,255.4
350,2024-05-15,9933,Sports,Treadmill,927.46,4,5.38,0.15,252.92
351,2024-05-16,8854,Fashion,Treadmill,658.52,1,14.75,0.14,284.02
352,2024-05-17,7491,Home Decor,Smartphone,,2,42.22,0.19,-4.92
353,2024-05-18,7660,Beauty,Shoes,1209.59,4,35.18,0.11,147.15
354,2024-05-19,8124,Beauty,Washing Machine,1972.12,1,45.25,0.07,184.07
355,2024-05-20,8051,Electronics,Watch,1876.15,3,7.57,0.22,
356,2024-05-21,5004,Electronics,Shoes,1725.68,4,31.86,0.34,182.47
357,2024-05-22,9869,Fashion,Lipstick,1779.37,1,30.61,0.06,224.1
358,2024-05-23,5876,Electronics,Treadmill,941.02,1,6.61,0.01,88.63
359,2024-05-24,5991,Fashion,Sofa,1318.31,2,28.11,0.1,
360,2024-05-25,9142,Sports,Sofa,1791.18,4,32.43,0.39,37.51
361,2024-05-26,9364,Fashion,Lipstick,791.97,3,13.61,0.33,-26.05
362,2024-05-27,9465,Electronics,Shoes,1923.91,4,17.3,0.24,85.61
363,2024-05-28,5635,Sports,Sofa,837.41,1,33.82,0.37,0.28
364,2024-05-29,6693,Electronics,Shoes,1206.15,3,26.07,0.18,76.09
365,2024-05-30,6682,Fashion,Washing Machine,1422.51,1,43.61,0.39,177.31
366,2024-05-31,9752,Home Decor,Lipstick,1901.68,2,20.41,0.12,265.18
367,2024-06-01,5119,Beauty,Watch,496.79,4,17.0,0.1,247.07
368,2024-06-02,5830,Electronics,Shoes,1494.8,1,49.32,0.26,53.38
369,2024-06-03,8675,Fashion,Washing Machine,1046.42,1,46.0,0.15,14.25
370,2024-06-04,6369,Sports,Shoes,544.43,4,6.3,0.25,33.71
371,2024-06-05,5740,Electronics,Shoes,1555.45,3,39.68,0.12,290.43
372,2024-06-06,5116,Electronics,Sofa,1108.92,1,9.97,0.25,151.33
373,2024-06-07,7838,Beauty,Smartphone,1325.34,4,6.24,0.11,30.23
374,2024-06-08,6150,Fashion,Treadmill,,2,17.32,0.02,247.45
375,2024-06-09,6931,Home Decor,Shoes,967.74,2,17.12,0.36,100.41
376,2024-06-10,6012,Sports,Shoes,1238.53,4,41.87,0.35,266.74
377,2024-06-11,6664,Fashion,Shoes,815.77,1,36.98,0.39,56.02
378,2024-06-12,6081,Sports,Smartphone,404.76,4,49.17,0.29,99.76
379,2024-06-13,9729,Electronics,Washing Machine,1923.66,4,37.02,0.27,136.63
380,2024-06-14,5512,Beauty,Watch,1027.82,1,23.82,0.22,264.56
381,2024-06-15,7849,Beauty,Watch,1470.5,3,36.45,0.05,256.69
382,2024-06-16,5559,Home Decor,Lipstick,827.98,3,49.98,0.08,159.54
383,2024-06-17,8672,Beauty,Sofa,716.71,2,36.96,0.12,43.19
384,2024-06-18,9583,Electronics,Smartphone,820.26,3,39.28,0.36,103.11
385,2024-06-19,9992,Home Decor,Washing Machine,,4,47.23,0.07,
386,2024-06-20,8343,Fashion,Shoes,1092.92,1,10.11,0.37,170.57
387,2024-06-21,9070,Beauty,Washing Machine,1091.51,2,36.72,0.21,
388,2024-06-22,9799,Home Decor,Smartphone,999.34,3,43.29,0.29,118.46
389,2024-06-23,6470,Electronics,Smartphone,278.22,4,47.95,0.04,145.56
390,2024-06-24,5580,Sports,Smartphone,997.19,2,14.49,0.11,111.55
391,2024-06-25,7294,Sports,Lipstick,346.52,1,27.68,0.38,201.96
392,2024-06-26,8147,Electronics,Treadmill,261.01,3,35.62,0.11,250.99
393,2024-06-27,9249,Electronics,Sofa,1865.96,4,16.14,0.12,137.43
394,2024-06-28,6679,Sports,Lipstick,1213.85,1,32.02,0.08,128.69
395,2024-06-29,8506,Home Decor,Lipstick,1322.39,4,16.59,0.05,82.29
396,2024-06-30,7744,Sports,Treadmill,809.57,4,20.01,0.09,28.44
397,2024-07-01,8356,Electronics,Lipstick,1818.87,4,24.87,0.26,279.95
398,2024-07-02,9045,Beauty,Smartphone,1279.48,1,28.81,0.18,74.31
399,2024-07-03,6243,Fashion,Smartphone,1540.65,2,25.22,0.22,234.23
400,2024-07-04,8118,Beauty,Washing Machine,743.44,4,27.19,0.05,206.06
401,2024-07-05,7141,Beauty,Shoes,1920.42,2,18.44,0.32,231.0
402,2024-07-06,8059,Electronics,Lipstick,1642.72,2,12.15,0.31,279.13
403,2024-07-07,9548,Sports,Shoes,1709.36,3,7.13,0.01,175.71
404,2024-07-08,7959,Home Decor,Sofa,352.67,3,13.82,0.15,266.32
405,2024-07-09,7265,Beauty,Watch,549.22,2,31.19,0.03,25.34
406,2024-07-10,7479,Sports,Smartphone,578.4,3,40.38,0.32,176.82
407,2024-07-11,9646,Home Decor,Washing Machine,549.11,3,12.62,0.29,224.85
408,2024-07-12,6635,Beauty,Sofa,1712.26,2,9.88,0.36,59.64
409,2024-07-13,6757,Home Decor,Washing Machine,73.45,1,38.72,0.09,214.45
410,2024-07-14,9452,Sports,Watch,161.44,3,18.73,0.18,226.9
411,2024-07-15,7070,Fashion,Watch,555.09,3,47.82,0.07,244.29
412,2024-07-16,7849,Sports,Treadmill,407.75,1,37.14,0.15,73.25
413,2024-07-17,8251,Electronics,Smartphone,471.4,1,19.7,0.21,194.93
414,2024-07-18,8730,Home Decor,Sofa,1597.91,1,18.03,0.02,70.4
415,2024-07-19,7489,Fashion,Treadmill,1130.62,2,28.57,0.29,213.88
416,2024-07-20,6631,Home Decor,Watch,21.48,1,8.56,0.22,122.78
417,2024-07-21,7816,Home Decor,Sofa,864.35,2,10.3,0.33,167.19
418,2024-07-22,6015,Beauty,Washing Machine,821.69,4,12.91,0.11,107.23
419,2024-07-23,6348,Electronics,Treadmill,236.75,4,39.86,0.36,23.45
420,2024-07-24,9611,Home Decor,Treadmill,1355.52,1,28.12,0.4,28.75
421,2024-07-25,8087,Sports,Smartphone,1407.17,1,5.48,0.37,-4.4
422,2024-07-26,7839,Sports,Shoes,1444.58,4,35.31,0.31,173.96
423,2024-07-27,5335,Beauty,Washing Machine,1459.66,2,24.07,0.32,250.05
424,2024-07-28,9592,Electronics,Washing Machine,10.11,2,27.99,0.23,-23.12
425,2024-07-29,5895,Electronics,Treadmill,1908.3,1,14.64,0.08,-8.14
426,2024-07-30,8546,Sports,Treadmill,1630.28,1,29.83,0.27,120.96
427,2024-07-31,5851,Fashion,Smartphone,1808.92,1,49.06,0.29,213.45
428,2024-08-01,6687,Beauty,Shoes,41.13,4,8.31,0.39,
429,2024-08-02,6931,Beauty,Washing Machine,1868.38,3,17.78,0.22,
430,2024-08-03,8746,Sports,Watch,1621.48,1,15.93,0.11,46.56
431,2024-08-04,7427,Sports,Lipstick,1676.07,2,16.18,0.27,101.69
432,2024-08-05,6568,Fashion,Lipstick,195.64,3,22.04,0.39,44.25
433,2024-08-06,9000,Fashion,Shoes,1480.17,2,41.81,0.07,86.36
434,2024-08-07,7738,Electronics,Sofa,1920.23,3,46.08,0.13,210.42
435,2024-08-08,8498,Beauty,Smartphone,1360.31,4,14.1,0.22,171.63
436,2024-08-09,8913,Beauty,Shoes,1145.42,3,29.43,0.07,-3.21
437,2024-08-10,6066,Sports,Lipstick,1891.8,2,33.66,0.01,180.46
438,2024-08-11,9380,Electronics,Treadmill,891.44,3,28.48,0.13,127.44
439,2024-08-12,7444,Beauty,Lipstick,1202.59,4,24.53,0.35,278.41
440,2024-08-13,9107,Electronics,Treadmill,957.91,2,13.64,0.02,65.47
441,2024-08-14,8373,Electronics,Smartphone,1866.36,1,26.97,0.17,209.63
442,2024-08-15,8969,Sports,Treadmill,161.41,3,23.05,0.3,211.18
443,2024-08-16,7546,Electronics,Shoes,1007.23,2,40.8,0.38,43.1
444,2024-08-17,5753,Fashion,Treadmill,1377.04,3,39.36,0.39,268.06
445,2024-08-18,7082,Fashion,Sofa,1585.89,4,11.03,0.17,
446,2024-08-19,7774,Home Decor,Shoes,1170.21,2,8.98,0.38,
447,2024-08-20,7896,Sports,Smartphone,1818.75,1,45.87,0.01,18.13
448,2024-08-21,9185,Home Decor,Shoes,1884.56,1,29.1,0.3,55.08
449,2024-08-22,5775,Fashion,Sofa,138.0,3,43.6,0.26,163.42
450,2024-08-23,6625,Home Decor,Smartphone,810.72,4,7.62,0.1,
451,2024-08-24,8069,Sports,Lipstick,56.68,4,28.69,0.2,134.9
452,2024-08-25,5417,Sports,Sofa,665.54,3,29.27,0.05,93.42
453,2024-08-26,5114,Electronics,Smartphone,1078.37,2,43.73,0.35,181.38
454,2024-08-27,5616,Beauty,Watch,,2,9.39,0.14,130.76
455,2024-08-28,8974,Electronics,Treadmill,1694.64,3,15.82,0.25,-28.48
456,2024-08-29,8267,Sports,Shoes,263.72,2,23.29,0.06,184.39
457,2024-08-30,5825,Fashion,Smartphone,195.13,2,43.96,0.08,109.3
458,2024-08-31,6516,Fashion,Shoes,1182.64,2,47.25,0.4,82.76
459,2024-09-01,8146,Electronics,Treadmill,1068.91,3,49.67,0.3,1.07
460,2024-09-02,5412,Sports,Smartphone,540.09,1,48.16,0.38,42.72
461,2024-09-03,5728,Fashion,Lipstick,1799.91,4,5.27,0.12,43.84
462,2024-09-04,8348,Sports,Watch,1855.46,1,7.15,0.07,278.67
463,2024-09-05,7808,Fashion,Watch,811.2,2,11.64,0.2,112.73
464,2024-09-06,5675,Sports,Sofa,1781.7,3,20.7,0.2,
465,2024-09-07,8465,Home Decor,Smartphone,774.06,4,42.35,0.07,15.81
466,2024-09-08,7504,Sports,Treadmill,1476.27,2,45.17,0.29,-3.92
467,2024-09-09,7967,Sports,Smartphone,957.13,4,13.41,0.14,164.33
468,2024-09-10,7786,Electronics,Shoes,253.94,4,32.88,0.07,31.59
469,2024-09-11,6122,Home Decor,Washing Machine,1856.59,1,46.28,0.13,134.52
470,2024-09-12,9079,Beauty,Smartphone,913.65,2,25.87,0.23,92.12
471,2024-09-13,6571,Electronics,Watch,1471.63,4,9.66,0.29,235.28
472,2024-09-14,7143,Beauty,Watch,740.68,1,25.6,0.19,75.76
473,2024-09-15,6687,Fashion,Watch,47.57,3,21.91,0.21,121.23
474,2024-09-16,9132,Beauty,Lipstick,210.06,4,30.99,0.06,208.02
475,2024-09-17,8851,Sports,Smartphone,997.48,2,24.74,0.37,113.01
476,2024-09-18,8440,Beauty,Sofa,1383.03,3,5.78,0.37,231.76
477,2024-09-19,8766,Electronics,Smartphone,676.12,4,49.73,0.27,188.36
478,2024-09-20,7326,Electronics,Washing Machine,1394.02,4,29.46,0.01,105.47
479,2024-09-21,7914,Beauty,Watch,1400.28,2,26.31,0.21,136.31
480,2024-09-22,9968,Electronics,Shoes,1410.83,4,47.96,0.25,289.18
481,2024-09-23,8952,Electronics,Watch,990.12,2,12.01,0.4,188.33
482,2024-09-24,5595,Beauty,Smartphone,1830.62,2,13.52,0.4,268.65
483,2024-09-25,5728,Home Decor,Lipstick,983.5,2,41.36,0.34,28.99
484,2024-09-26,6365,Home Decor,Treadmill,906.03,2,16.74,0.03,129.47
485,2024-09-27,9492,Fashion,Smartphone,406.77,4,40.97,0.38,269.86
486,2024-09-28,5698,Electronics,Smartphone,622.23,3,17.22,0.25,76.46
487,2024-09-29,5395,Beauty,Sofa,94.25,3,6.49,0.32,289.33
488,2024-09-30,9171,Electronics,Lipstick,1270.74,1,28.27,0.16,2.04
489,2024-10-01,9360,Sports,Washing Machine,504.59,2,13.85,0.13,267.88
490,2024-10-02,7502,Electronics,Treadmill,615.27,4,39.1,0.19,116.92
491,2024-10-03,6819,Electronics,Watch,1543.92,4,33.85,0.06,-5.66
492,2024-10-04,5717,Home Decor,Shoes,661.17,1,46.56,0.14,260.24
493,2024-10-05,7782,Beauty,Smartphone,491.97,3,40.23,0.34,53.14
494,2024-10-06,9946,Electronics,Washing Machine,346.42,4,13.13,0.02,-22.66
495,2024-10-07,8577,Home Decor,Treadmill,1551.97,1,41.01,0.06,14.82
496,2024-10-08,5143,Fashion,Shoes,268.12,3,33.88,0.05,187.51
497,2024-10-09,9980,Home Decor,Washing Machine,912.97,4,35.1,0.16,292.68
498,2024-10-10,8140,Home Decor,Lipstick,1018.79,2,42.45,0.4,6.78
499,2024-10-11,9491,Home Decor,Lipstick,1377.91,1,30.82,0.07,122.44
500,2024-10-12,7938,Electronics,Treadmill,1270.23,4,25.97,0.06,29.61
501,2024-10-13,8636,Electronics,Watch,1623.33,1,33.65,0.37,215.86
502,2024-10-14,8222,Fashion,Shoes,99.06,1,18.41,0.35,8.96
503,2024-10-15,6167,Sports,Lipstick,599.92,1,13.22,0.01,49.15
504,2024-10-16,7616,Sports,Treadmill,567.47,2,32.75,0.3,34.81
505,2024-10-17,6062,Sports,Lipstick,300.57,3,15.52,0.26,152.33
506,2024-10-18,7156,Fashion,Lipstick,585.46,3,8.6,0.31,258.15
507,2024-10-19,7982,Sports,Washing Machine,626.43,4,5.02,0.2,138.66
508,2024-10-20,8294,Sports,Washing Machine,1048.55,2,32.37,0.4,-10.78
509,2024-10-21,9729,Home Decor,Lipstick,1330.77,3,21.3,0.02,155.92
510,2024-10-22,6156,Electronics,Sofa,768.39,4,38.85,0.09,233.18
511,2024-10-23,5732,Electronics,Washing Machine,1441.75,4,21.88,0.16,13.61
512,2024-10-24,9330,Home Decor,Shoes,678.97,1,26.87,0.18,-6.01
513,2024-10-25,9846,Home Decor,Treadmill,587.66,2,23.32,0.37,31.98
514,2024-10-26,5953,Home Decor,Treadmill,1086.96,3,34.28,0.22,216.21
515,2024-10-27,7539,Electronics,Watch,57.2,2,21.03,0.02,165.25
516,2024-10-28,8324,Sports,Shoes,168.78,2,48.37,0.16,148.4
517,2024-10-29,8301,Home Decor,Shoes,841.76,3,47.13,0.17,52.33
518,2024-10-30,6542,Fashion,Shoes,1886.4,3,43.16,0.39,79.64
519,2024-10-31,6191,Home Decor,Watch,1445.81,2,46.41,0.24,288.74
520,2024-11-01,7993,Beauty,Shoes,185.37,4,25.21,0.25,49.41
521,2024-11-02,7681,Home Decor,Smartphone,1694.17,2,29.14,0.29,267.54
522,2024-11-03,6217,Electronics,Watch,1467.28,3,38.39,0.31,161.58
523,2024-11-04,6540,Home Decor,Treadmill,1225.78,2,36.33,0.25,10.69
524,2024-11-05,8236,Beauty,Smartphone,1642.38,3,45.08,0.09,124.21
525,2024-11-06,7386,Fashion,Watch,814.18,4,37.23,0.35,283.02
526,2024-11-07,8719,Sports,Lipstick,450.79,2,49.9,0.29,108.13
527,2024-11-08,6388,Home Decor,Lipstick,1028.93,4,20.68,0.3,254.92
528,2024-11-09,6856,Beauty,Treadmill,1102.2,2,42.48,0.4,54.62
529,2024-11-10,6365,Beauty,Lipstick,1081.27,2,36.39,0.32,158.4
530,2024-11-11,5499,Fashion,Shoes,1134.5,3,36.11,0.33,248.47
531,2024-11-12,6680,Electronics,Watch,1897.92,1,19.66,0.38,273.83
532,2024-11-13,5510,Home Decor,Smartphone,1805.47,3,40.35,0.06,130.32
533,2024-11-14,9312,Beauty,Shoes,1752.68,2,45.52,0.2,181.1
534,2024-11-15,6324,Fashion,Lipstick,1604.82,1,14.83,0.23,-29.02
535,2024-11-16,6155,Sports,Washing Machine,1887.42,1,33.15,0.13,53.56
536,2024-11-17,6827,Beauty,Smartphone,206.0,4,22.65,0.34,61.97
537,2024-11-18,8141,Fashion,Shoes,537.6,2,49.53,0.3,0.85
538,2024-11-19,8486,Electronics,Watch,995.16,3,26.55,0.29,62.3
539,2024-11-20,6810,Electronics,Treadmill,1694.6,1,15.27,0.4,75.97
540,2024-11-21,7923,Beauty,Shoes,1015.28,1,22.18,0.1,289.69
541,2024-11-22,7214,Beauty,Washing Machine,1498.59,3,34.42,0.29,190.64
542,2024-11-23,9186,Home Decor,Lipstick,286.53,3,8.42,0.22,110.58
543,2024-11-24,5713,Fashion,Smartphone,512.3,1,32.16,0.13,296.06
544,2024-11-25,8602,Beauty,Treadmill,1466.23,3,46.91,0.06,20.57
545,2024-11-26,9134,Home Decor,Smartphone,337.82,4,43.27,0.36,127.1
546,2024-11-27,8522,Home Decor,Treadmill,709.2,1,8.05,0.24,183.53
547,2024-11-28,9268,Beauty,Watch,537.08,4,49.7,0.33,-11.66
548,2024-11-29,9748,Electronics,Smartphone,706.22,2,36.44,0.22,206.61
549,2024-11-30,9849,Fashion,Lipstick,1419.56,4,12.3,0.09,2.96
550,2024-12-01,6243,Fashion,Watch,742.02,3,5.56,0.14,16.29
551,2024-12-02,8709,Electronics,Watch,1114.97,1,12.71,0.15,22.7
552,2024-12-03,6081,Beauty,Treadmill,208.86,4,42.72,0.39,276.53
553,2024-12-04,5455,Fashion,Sofa,,3,5.97,0.0,195.47
554,2024-12-05,9924,Beauty,Smartphone,746.08,3,15.49,0.39,186.29
555,2024-12-06,5894,Beauty,Smartphone,1300.58,4,39.08,0.39,153.31
556,2024-12-07,6384,Home Decor,Shoes,1453.53,1,31.37,0.4,66.63
557,2024-12-08,6958,Electronics,Treadmill,427.23,4,40.22,0.19,174.89
558,2024-12-09,8072,Beauty,Washing Machine,1770.5,2,38.58,0.39,105.35
559,2024-12-10,6996,Sports,Sofa,1236.29,4,7.28,0.16,17.99
560,2024-12-11,9285,Electronics,Lipstick,863.16,4,45.16,0.01,197.57
561,2024-12-12,5504,Fashion,Shoes,372.85,1,15.22,0.09,12.76
562,2024-12-13,6214,Home Decor,Sofa,1885.18,4,29.9,0.38,
563,2024-12-14,6531,Fashion,Treadmill,1512.59,3,33.99,0.01,239.84
564,2024-12-15,8440,Fashion,Sofa,423.97,1,12.59,0.22,187.84
565,2024-12-16,5823,Electronics,Watch,682.04,3,48.93,0.03,178.23
566,2024-12-17,5928,Fashion,Smartphone,1621.25,1,26.97,0.11,108.01
567,2024-12-18,5133,Beauty,Watch,1394.4,2,7.59,0.04,100.77
568,2024-12-19,7105,Fashion,Smartphone,1533.91,2,47.18,0.34,197.79
569,2024-12-20,8627,Home Decor,Shoes,887.99,2,31.38,0.24,214.2
570,2024-12-21,9780,Home Decor,Treadmill,1435.79,4,36.46,0.36,138.37
571,2024-12-22,6852,Sports,Treadmill,779.12,2,28.63,0.28,289.86
572,2024-12-23,9910,Home Decor,Sofa,430.41,1,42.56,0.39,285.38
573,2024-12-24,9175,Fashion,Shoes,1269.03,2,6.49,0.2,106.1
574,2024-12-25,7933,Home Decor,Treadmill,1952.27,1,17.08,0.26,240.81
575,2024-12-26,8284,Electronics,Washing Machine,628.1,3,26.13,0.23,149.28
576,2024-12-27,9298,Home Decor,Washing Machine,927.33,4,8.45,0.19,138.88
577,2024-12-28,7811,Beauty,Watch,1351.26,3,36.77,0.34,-11.86
578,2024-12-29,6250,Electronics,Smartphone,1087.6,3,22.71,0.26,159.41
579,2024-12-30,8512,Sports,Sofa,1688.42,2,17.27,0.32,267.19
580,2024-12-31,6256,Beauty,Lipstick,1525.87,2,5.15,0.31,227.44
581,2025-01-01,8376,Fashion,Smartphone,126.01,2,37.39,0.08,229.48
582,2025-01-02,8486,Fashion,Shoes,1996.86,3,42.52,0.26,22.78
583,2025-01-03,8584,Fashion,Treadmill,1507.28,4,22.78,0.08,88.29
584,2025-01-04,6396,Beauty,Smartphone,1729.17,4,30.39,0.23,46.96
585,2025-01-05,8637,Beauty,Lipstick,1305.88,3,15.25,0.27,74.25
586,2025-01-06,8330,Beauty,Lipstick,1714.01,4,33.0,0.4,161.25
587,2025-01-07,7703,Electronics,Washing Machine,,3,5.55,0.01,90.38
588,2025-01-08,5470,Electronics,Shoes,,3,26.99,0.04,155.03
589,2025-01-09,6353,Fashion,Smartphone,1754.08,4,33.99,0.03,
590,2025-01-10,7783,Home Decor,Sofa,411.29,1,46.32,0.16,64.58
591,2025-01-11,7831,Fashion,Smartphone,165.7,1,22.16,0.33,1.48
592,2025-01-12,5357,Sports,Washing Machine,1578.36,2,39.43,0.34,
593,2025-01-13,8019,Electronics,Watch,1672.62,4,31.9,0.29,-26.25
594,2025-01-14,5667,Beauty,Lipstick,333.68,2,46.72,0.36,-29.45
595,2025-01-15,9468,Electronics,Shoes,1710.15,3,22.93,0.13,242.84
596,2025-01-16,6145,Beauty,Shoes,1376.67,1,19.36,0.04,298.95
597,2025-01-17,9185,Sports,Sofa,1044.96,4,44.92,0.02,209.94
598,2025-01-18,8719,Sports,Shoes,1662.2,4,7.22,0.34,-24.96
599,2025-01-19,7745,Electronics,Washing Machine,844.31,4,11.14,0.29,44.81
600,2025-01-20,5539,Beauty,Washing Machine,396.05,1,8.71,0.28,290.7
601,2025-01-21,7779,Sports,Washing Machine,576.86,2,42.94,0.14,236.84
602,2025-01-22,9964,Fashion,Shoes,1015.28,1,5.48,0.15,157.04
603,2025-01-23,9136,Fashion,Shoes,1067.35,2,43.77,0.38,48.16
604,2025-01-24,9835,Beauty,Washing Machine,1613.11,3,25.31,0.03,-25.26
605,2025-01-25,8775,Electronics,Shoes,1584.79,3,5.18,0.31,-23.12
606,2025-01-26,7508,Sports,Shoes,1166.92,2,23.07,0.12,171.95
607,2025-01-27,7779,Electronics,Lipstick,1563.76,3,13.41,0.02,-22.8
608,2025-01-28,5924,Fashion,Smartphone,391.63,3,33.1,0.3,297.9
609,2025-01-29,7956,Sports,Treadmill,109.63,4,35.57,0.13,30.52
610,2025-01-30,6581,Electronics,Shoes,1748.53,4,26.94,0.29,204.53
611,2025-01-31,8324,Home Decor,Treadmill,,1,6.82,0.28,21.17
612,2025-02-01,9485,Beauty,Watch,500.91,1,34.53,0.21,148.23
613,2025-02-02,5255,Beauty,Treadmill,1393.68,1,42.89,0.31,-3.4
614,2025-02-03,9804,Home Decor,Lipstick,824.8,4,37.41,0.23,223.04
615,2025-02-04,6838,Fashion,Shoes,1753.86,1,42.35,0.11,163.02
616,2025-02-05,6944,Sports,Washing Machine,602.98,1,14.02,0.29,-1.56
617,2025-02-06,5009,Beauty,Treadmill,33.62,4,45.0,0.24,
618,2025-02-07,7871,Home Decor,Shoes,608.3,2,19.5,0.01,150.52
619,2025-02-08,5797,Home Decor,Sofa,1160.37,4,5.6,0.36,274.13
620,2025-02-09,9972,Fashion,Watch,758.12,2,42.95,0.22,272.49
621,2025-02-10,6015,Fashion,Washing Machine,1074.4,4,47.38,0.35,273.77
622,2025-02-11,6824,Electronics,Sofa,1754.43,1,34.5,0.35,-4.33
623,2025-02-12,9469,Beauty,Sofa,1825.85,3,15.41,0.18,
624,2025-02-13,8136,Electronics,Treadmill,539.29,3,16.33,0.2,295.94
625,2025-02-14,7193,Home Decor,Sofa,929.66,2,26.0,0.17,130.91
626,2025-02-15,5223,Sports,Lipstick,1102.8,2,45.4,0.18,48.61
627,2025-02-16,9948,Sports,Lipstick,1898.73,2,11.73,0.36,223.99
628,2025-02-17,9158,Fashion,Treadmill,1997.25,3,42.17,0.32,57.21
629,2025-02-18,8925,Sports,Shoes,478.46,2,18.11,0.05,
630,2025-02-19,9784,Sports,Smartphone,1456.69,4,41.39,0.24,246.3
631,2025-02-20,9000,Sports,Shoes,762.28,4,46.41,0.4,228.81
632,2025-02-21,6633,Home Decor,Shoes,26.14,3,24.24,0.24,60.44
633,2025-02-22,7152,Sports,Shoes,28.41,4,21.43,0.31,102.53
634,2025-02-23,5510,Sports,Shoes,926.53,2,41.1,0.31,106.37
635,2025-02-24,5384,Sports,Washing Machine,981.79,3,28.83,0.14,132.12
636,2025-02-25,5404,Electronics,Smartphone,54.91,2,35.8,0.15,25.23
637,2025-02-26,9613,Home Decor,Washing Machine,1376.99,4,33.03,0.29,119.32
638,2025-02-27,9571,Fashion,Sofa,595.07,2,11.88,0.2,138.56
639,2025-02-28,7000,Electronics,Watch,1124.19,3,43.02,0.23,145.46
640,2025-03-01,7756,Beauty,Shoes,608.83,2,13.81,0.29,240.57
641,2025-03-02,6668,Home Decor,Watch,342.6,4,46.95,0.31,140.72
642,2025-03-03,6460,Home Decor,Lipstick,820.28,1,16.28,0.11,46.16
643,2025-03-04,8636,Beauty,Treadmill,472.22,3,38.02,0.06,188.83
644,2025-03-05,7724,Beauty,Treadmill,1074.25,2,17.81,0.12,233.11
645,2025-03-06,9809,Beauty,Washing Machine,405.67,3,19.3,0.2,75.39
646,2025-03-07,9178,Fashion,Washing Machine,1021.73,2,18.95,0.14,182.95
647,2025-03-08,7048,Sports,Lipstick,323.18,1,38.66,0.23,18.49
648,2025-03-09,9146,Home Decor,Shoes,1345.24,4,30.06,0.02,82.84
649,2025-03-10,9780,Sports,Watch,1510.34,2,44.73,0.2,270.04
650,2025-03-11,5716,Sports,Watch,229.68,2,18.83,0.15,270.73
651,2025-03-12,9544,Beauty,Smartphone,940.93,1,36.14,0.21,159.86
652,2025-03-13,9976,Fashion,Sofa,151.03,3,38.88,0.17,201.78
653,2025-03-14,9583,Electronics,Treadmill,1200.38,4,11.82,0.11,251.83
654,2025-03-15,6823,Fashion,Sofa,536.16,2,23.03,0.36,286.32
655,2025-03-16,7081,Sports,Smartphone,1059.97,2,26.73,0.07,131.66
656,2025-03-17,8419,Fashion,Washing Machine,1039.75,4,21.01,0.27,155.32
657,2025-03-18,6574,Beauty,Watch,1849.47,1,19.5,0.37,107.16
658,2025-03-19,5249,Electronics,Treadmill,1102.68,3,35.89,0.22,-6.25
659,2025-03-20,5673,Beauty,Sofa,1170.17,4,14.71,0.35,109.53
660,2025-03-21,9533,Electronics,Washing Machine,809.29,3,36.92,0.05,230.91
661,2025-03-22,7165,Sports,Smartphone,1898.67,1,47.08,0.2,235.61
662,2025-03-23,5770,Electronics,Sofa,1556.6,1,30.43,0.18,264.48
663,2025-03-24,8962,Electronics,Watch,577.96,4,32.51,0.0,
664,2025-03-25,9363,Electronics,Shoes,1689.98,2,8.1,0.18,143.96
665,2025-03-26,6984,Fashion,Washing Machine,870.47,1,43.9,0.15,5.45
666,2025-03-27,6077,Fashion,Smartphone,1659.05,1,17.85,0.27,36.24
667,2025-03-28,5235,Sports,Sofa,1647.55,4,32.68,0.38,267.07
668,2025-03-29,5388,Electronics,Watch,385.85,4,49.06,0.03,133.94
669,2025-03-30,8037,Home Decor,Shoes,1405.27,4,31.8,0.13,220.32
670,2025-03-31,9858,Sports,Shoes,588.38,1,37.61,0.18,-8.75
671,2025-04-01,6848,Electronics,Smartphone,602.01,3,25.04,0.18,107.55
672,2025-04-02,9719,Electronics,Lipstick,599.73,1,7.72,0.31,192.5
673,2025-04-03,7814,Fashion,Watch,1453.88,4,40.89,0.18,14.02
674,2025-04-04,8374,Sports,Watch,467.35,2,6.57,0.01,77.52
675,2025-04-05,8278,Electronics,Treadmill,11.8,2,36.53,0.28,-8.7
676,2025-04-06,6252,Electronics,Smartphone,1433.32,4,6.03,0.35,184.94
677,2025-04-07,8981,Sports,Shoes,350.66,2,43.8,0.21,290.39
678,2025-04-08,9673,Home Decor,Shoes,217.92,1,12.09,0.23,242.93
679,2025-04-09,7122,Sports,Smartphone,482.66,3,28.14,0.07,291.63
680,2025-04-10,9530,Sports,Lipstick,766.0,1,31.87,0.09,249.05
